from_stop_id,to_stop_id,transfer_type,min_transfer_time
stop_point:SP_3664,stop_point:SP_3664,2,180
stop_point:SP_3665,stop_point:SP_273,2,180
stop_point:SP_3665,stop_point:SP_3665,2,180
stop_point:SP_3666,stop_point:SP_1516,2,180
stop_point:SP_3666,stop_point:SP_2485,2,180
stop_point:SP_3666,stop_point:SP_2805,2,180
stop_point:SP_3666,stop_point:SP_3666,2,180
stop_point:SP_3667,stop_point:SP_3341,3,
stop_point:SP_3667,stop_point:SP_3667,3,
stop_point:SP_3668,stop_point:SP_3668,2,180
stop_point:SP_3668,stop_point:SP_832,2,180
stop_point:SP_3669,stop_point:SP_2569,2,180
stop_point:SP_3669,stop_point:SP_3283,2,180
stop_point:SP_3669,stop_point:SP_3418,2,180
stop_point:SP_3669,stop_point:SP_3669,2,180
stop_point:SP_367,stop_point:SP_2069,2,180
stop_point:SP_367,stop_point:SP_367,2,180
stop_point:SP_3670,stop_point:SP_3670,2,180
stop_point:SP_3670,stop_point:SP_3671,2,180
stop_point:SP_3671,stop_point:SP_3670,2,180
stop_point:SP_3671,stop_point:SP_3671,2,180
stop_point:SP_3672,stop_point:SP_3672,2,180
stop_point:SP_3672,stop_point:SP_3874,2,180
stop_point:SP_3673,stop_point:SP_3673,2,180
stop_point:SP_3673,stop_point:SP_634,2,180
stop_point:SP_3674,stop_point:SP_2224,2,180
stop_point:SP_3674,stop_point:SP_3068,2,180
stop_point:SP_3674,stop_point:SP_3361,2,180
stop_point:SP_3674,stop_point:SP_3449,2,180
stop_point:SP_3674,stop_point:SP_3674,2,180
stop_point:SP_3674,stop_point:SP_5167,2,180
stop_point:SP_3674,stop_point:SP_722,2,180
stop_point:SP_3674,stop_point:SP_90,2,180
stop_point:SP_3674,stop_point:SP_918,2,180
stop_point:SP_3675,stop_point:SP_3675,2,180
stop_point:SP_3675,stop_point:SP_518,2,180
stop_point:SP_3676,stop_point:SP_1187,2,180
stop_point:SP_3676,stop_point:SP_144,2,180
stop_point:SP_3676,stop_point:SP_2185,2,180
stop_point:SP_3676,stop_point:SP_2228,2,180
stop_point:SP_3676,stop_point:SP_2466,2,180
stop_point:SP_3676,stop_point:SP_3676,2,180
stop_point:SP_3676,stop_point:SP_3684,2,180
stop_point:SP_3677,stop_point:SP_3612,2,180
stop_point:SP_3677,stop_point:SP_3677,2,180
stop_point:SP_368,stop_point:SP_368,2,180
stop_point:SP_368,stop_point:SP_4911,2,180
stop_point:SP_368,stop_point:SP_4912,2,180
stop_point:SP_368,stop_point:SP_502,2,180
stop_point:SP_3680,stop_point:SP_1037,2,180
stop_point:SP_3680,stop_point:SP_3680,2,180
stop_point:SP_3681,stop_point:SP_3185,2,180
stop_point:SP_3681,stop_point:SP_3681,2,180
stop_point:SP_3682,stop_point:SP_2307,2,180
stop_point:SP_3682,stop_point:SP_3682,2,180
stop_point:SP_3683,stop_point:SP_3683,2,180
stop_point:SP_3683,stop_point:SP_418,2,180
stop_point:SP_3684,stop_point:SP_1187,2,180
stop_point:SP_3684,stop_point:SP_144,2,180
stop_point:SP_3684,stop_point:SP_2185,2,180
stop_point:SP_3684,stop_point:SP_2228,2,180
stop_point:SP_3684,stop_point:SP_2466,2,180
stop_point:SP_3684,stop_point:SP_3676,2,180
stop_point:SP_3684,stop_point:SP_3684,2,180
stop_point:SP_3685,stop_point:SP_2410,2,180
stop_point:SP_3685,stop_point:SP_3685,2,180
stop_point:SP_3686,stop_point:SP_3686,2,180
stop_point:SP_3686,stop_point:SP_499,2,180
stop_point:SP_3687,stop_point:SP_3687,2,180
stop_point:SP_3687,stop_point:SP_471,2,180
stop_point:SP_3688,stop_point:SP_1196,2,180
stop_point:SP_3688,stop_point:SP_3688,2,180
stop_point:SP_369,stop_point:SP_2482,2,180
stop_point:SP_369,stop_point:SP_369,2,180
stop_point:SP_3690,stop_point:SP_1792,2,180
stop_point:SP_3690,stop_point:SP_3690,2,180
stop_point:SP_3690,stop_point:SP_4110,2,180
stop_point:SP_3690,stop_point:SP_4111,2,180
stop_point:SP_3691,stop_point:SP_3691,2,180
stop_point:SP_3691,stop_point:SP_393,2,180
stop_point:SP_3692,stop_point:SP_2869,2,180
stop_point:SP_3692,stop_point:SP_3692,2,180
stop_point:SP_3693,stop_point:SP_3693,2,180
stop_point:SP_3694,stop_point:SP_1746,2,180
stop_point:SP_3694,stop_point:SP_3694,2,180
stop_point:SP_3695,stop_point:SP_1365,2,180
stop_point:SP_3695,stop_point:SP_3695,2,180
stop_point:SP_3696,stop_point:SP_3696,2,180
stop_point:SP_370,stop_point:SP_1291,2,180
stop_point:SP_370,stop_point:SP_370,2,180
stop_point:SP_3700,stop_point:SP_3700,2,180
stop_point:SP_3700,stop_point:SP_3729,2,180
stop_point:SP_3702,stop_point:SP_2221,2,180
stop_point:SP_3702,stop_point:SP_3168,2,180
stop_point:SP_3702,stop_point:SP_3318,2,180
stop_point:SP_3702,stop_point:SP_3702,2,180
stop_point:SP_3703,stop_point:SP_3703,2,180
stop_point:SP_3703,stop_point:SP_5102,2,180
stop_point:SP_3704,stop_point:SP_3704,2,180
stop_point:SP_3704,stop_point:SP_888,2,180
stop_point:SP_3707,stop_point:SP_1198,2,180
stop_point:SP_3707,stop_point:SP_1845,2,180
stop_point:SP_3707,stop_point:SP_214,2,180
stop_point:SP_3707,stop_point:SP_3707,2,180
stop_point:SP_3708,stop_point:SP_2274,2,180
stop_point:SP_3708,stop_point:SP_3708,2,180
stop_point:SP_3709,stop_point:SP_3709,2,180
stop_point:SP_371,stop_point:SP_1227,2,180
stop_point:SP_371,stop_point:SP_2816,2,180
stop_point:SP_371,stop_point:SP_3534,2,180
stop_point:SP_371,stop_point:SP_371,2,180
stop_point:SP_371,stop_point:SP_3942,2,180
stop_point:SP_3710,stop_point:SP_2888,2,180
stop_point:SP_3710,stop_point:SP_3710,2,180
stop_point:SP_3711,stop_point:SP_2061,2,180
stop_point:SP_3711,stop_point:SP_3711,2,180
stop_point:SP_3712,stop_point:SP_1387,2,180
stop_point:SP_3712,stop_point:SP_1946,2,180
stop_point:SP_3712,stop_point:SP_2281,2,180
stop_point:SP_3712,stop_point:SP_3712,2,180
stop_point:SP_3713,stop_point:SP_2613,2,180
stop_point:SP_3713,stop_point:SP_3713,2,180
stop_point:SP_3714,stop_point:SP_3403,2,180
stop_point:SP_3714,stop_point:SP_3714,2,180
stop_point:SP_3715,stop_point:SP_1075,2,180
stop_point:SP_3715,stop_point:SP_3715,2,180
stop_point:SP_3716,stop_point:SP_3539,2,180
stop_point:SP_3716,stop_point:SP_3716,2,180
stop_point:SP_3719,stop_point:SP_1477,2,180
stop_point:SP_3719,stop_point:SP_3719,2,180
stop_point:SP_372,stop_point:SP_372,2,180
stop_point:SP_372,stop_point:SP_4668,2,180
stop_point:SP_3720,stop_point:SP_1893,2,180
stop_point:SP_3720,stop_point:SP_3720,2,180
stop_point:SP_3721,stop_point:SP_2270,2,180
stop_point:SP_3721,stop_point:SP_3721,2,180
stop_point:SP_3722,stop_point:SP_2171,2,180
stop_point:SP_3722,stop_point:SP_3722,2,180
stop_point:SP_3723,stop_point:SP_3723,2,180
stop_point:SP_3723,stop_point:SP_74,2,180
stop_point:SP_3724,stop_point:SP_2349,2,180
stop_point:SP_3724,stop_point:SP_3724,2,180
stop_point:SP_3725,stop_point:SP_2958,2,180
stop_point:SP_3725,stop_point:SP_3725,2,180
stop_point:SP_3725,stop_point:SP_749,2,180
stop_point:SP_3726,stop_point:SP_3726,3,
stop_point:SP_3726,stop_point:SP_429,3,
stop_point:SP_3727,stop_point:SP_3727,2,180
stop_point:SP_3728,stop_point:SP_2745,2,180
stop_point:SP_3728,stop_point:SP_2862,2,180
stop_point:SP_3728,stop_point:SP_3728,2,180
stop_point:SP_3728,stop_point:SP_964,2,180
stop_point:SP_3729,stop_point:SP_3700,2,180
stop_point:SP_3729,stop_point:SP_3729,2,180
stop_point:SP_3730,stop_point:SP_2167,2,180
stop_point:SP_3730,stop_point:SP_3730,2,180
stop_point:SP_3732,stop_point:SP_2700,2,180
stop_point:SP_3732,stop_point:SP_3273,2,180
stop_point:SP_3732,stop_point:SP_3732,2,180
stop_point:SP_3732,stop_point:SP_4277,2,180
stop_point:SP_3733,stop_point:SP_3733,2,180
stop_point:SP_3733,stop_point:SP_4720,2,180
stop_point:SP_3733,stop_point:SP_5276,2,180
stop_point:SP_3735,stop_point:SP_2661,2,180
stop_point:SP_3735,stop_point:SP_3735,2,180
stop_point:SP_3736,stop_point:SP_3323,2,180
stop_point:SP_3736,stop_point:SP_3736,2,180
stop_point:SP_3739,stop_point:SP_1082,2,180
stop_point:SP_3739,stop_point:SP_3739,2,180
stop_point:SP_3740,stop_point:SP_3740,2,180
stop_point:SP_3740,stop_point:SP_3834,2,180
stop_point:SP_3741,stop_point:SP_1100,2,180
stop_point:SP_3741,stop_point:SP_1998,2,180
stop_point:SP_3741,stop_point:SP_3741,2,180
stop_point:SP_3741,stop_point:SP_3855,2,180
stop_point:SP_3741,stop_point:SP_4792,2,180
stop_point:SP_3744,stop_point:SP_2970,2,180
stop_point:SP_3744,stop_point:SP_3744,2,180
stop_point:SP_3745,stop_point:SP_1597,2,180
stop_point:SP_3745,stop_point:SP_3745,2,180
stop_point:SP_3747,stop_point:SP_3747,2,180
stop_point:SP_3747,stop_point:SP_469,2,180
stop_point:SP_3749,stop_point:SP_3434,2,180
stop_point:SP_3749,stop_point:SP_3749,2,180
stop_point:SP_375,stop_point:SP_1139,2,180
stop_point:SP_375,stop_point:SP_2255,2,180
stop_point:SP_375,stop_point:SP_2890,2,180
stop_point:SP_375,stop_point:SP_3200,2,180
stop_point:SP_375,stop_point:SP_3480,2,180
stop_point:SP_375,stop_point:SP_375,2,180
stop_point:SP_3750,stop_point:SP_1627,2,180
stop_point:SP_3750,stop_point:SP_3750,2,180
stop_point:SP_3751,stop_point:SP_2223,2,180
stop_point:SP_3751,stop_point:SP_3751,2,180
stop_point:SP_3752,stop_point:SP_2804,2,180
stop_point:SP_3752,stop_point:SP_3752,2,180
stop_point:SP_3753,stop_point:SP_2178,2,180
stop_point:SP_3753,stop_point:SP_3753,2,180
stop_point:SP_3757,stop_point:SP_2461,2,180
stop_point:SP_3757,stop_point:SP_3757,2,180
stop_point:SP_3757,stop_point:SP_5368,2,180
stop_point:SP_3758,stop_point:SP_1764,2,180
stop_point:SP_3758,stop_point:SP_3758,2,180
stop_point:SP_3759,stop_point:SP_1188,2,180
stop_point:SP_3759,stop_point:SP_1210,2,180
stop_point:SP_3759,stop_point:SP_2123,2,180
stop_point:SP_3759,stop_point:SP_3368,2,180
stop_point:SP_3759,stop_point:SP_3759,2,180
stop_point:SP_3759,stop_point:SP_988,2,180
stop_point:SP_376,stop_point:SP_1415,2,180
stop_point:SP_376,stop_point:SP_2648,2,180
stop_point:SP_376,stop_point:SP_3066,2,180
stop_point:SP_376,stop_point:SP_376,2,180
stop_point:SP_376,stop_point:SP_3975,2,180
stop_point:SP_3761,stop_point:SP_1402,2,180
stop_point:SP_3761,stop_point:SP_3761,2,180
stop_point:SP_3762,stop_point:SP_3762,2,180
stop_point:SP_3762,stop_point:SP_667,2,180
stop_point:SP_3763,stop_point:SP_1077,2,180
stop_point:SP_3763,stop_point:SP_3763,2,180
stop_point:SP_3763,stop_point:SP_974,2,180
stop_point:SP_3764,stop_point:SP_3337,2,180
stop_point:SP_3764,stop_point:SP_3764,2,180
stop_point:SP_3765,stop_point:SP_1421,2,180
stop_point:SP_3765,stop_point:SP_3765,2,180
stop_point:SP_3766,stop_point:SP_1954,2,180
stop_point:SP_3766,stop_point:SP_3766,2,180
stop_point:SP_3768,stop_point:SP_2822,2,180
stop_point:SP_3768,stop_point:SP_3768,2,180
stop_point:SP_3769,stop_point:SP_3769,2,180
stop_point:SP_3769,stop_point:SP_48,2,180
stop_point:SP_377,stop_point:SP_1431,2,180
stop_point:SP_377,stop_point:SP_377,2,180
stop_point:SP_3771,stop_point:SP_3771,2,180
stop_point:SP_3772,stop_point:SP_1224,2,180
stop_point:SP_3772,stop_point:SP_2317,2,180
stop_point:SP_3772,stop_point:SP_2606,2,180
stop_point:SP_3772,stop_point:SP_2988,2,180
stop_point:SP_3772,stop_point:SP_336,2,180
stop_point:SP_3772,stop_point:SP_3772,2,180
stop_point:SP_3772,stop_point:SP_5259,2,180
stop_point:SP_3772,stop_point:SP_5384,2,180
stop_point:SP_3774,stop_point:SP_3774,2,180
stop_point:SP_3774,stop_point:SP_521,2,180
stop_point:SP_3777,stop_point:SP_3212,2,180
stop_point:SP_3777,stop_point:SP_3777,2,180
stop_point:SP_3779,stop_point:SP_3430,2,180
stop_point:SP_3779,stop_point:SP_3779,2,180
stop_point:SP_3780,stop_point:SP_3780,2,180
stop_point:SP_3780,stop_point:SP_3862,2,180
stop_point:SP_3781,stop_point:SP_1920,2,180
stop_point:SP_3781,stop_point:SP_3781,2,180
stop_point:SP_3783,stop_point:SP_280,2,180
stop_point:SP_3783,stop_point:SP_3783,2,180
stop_point:SP_3784,stop_point:SP_1190,2,180
stop_point:SP_3784,stop_point:SP_3784,2,180
stop_point:SP_3785,stop_point:SP_2420,2,180
stop_point:SP_3785,stop_point:SP_3122,2,180
stop_point:SP_3785,stop_point:SP_3785,2,180
stop_point:SP_3785,stop_point:SP_3822,2,180
stop_point:SP_3787,stop_point:SP_3787,2,180
stop_point:SP_3787,stop_point:SP_892,2,180
stop_point:SP_3788,stop_point:SP_1576,2,180
stop_point:SP_3788,stop_point:SP_264,2,180
stop_point:SP_3788,stop_point:SP_2817,2,180
stop_point:SP_3788,stop_point:SP_3788,2,180
stop_point:SP_3789,stop_point:SP_3789,2,180
stop_point:SP_3789,stop_point:SP_470,2,180
stop_point:SP_379,stop_point:SP_2160,2,180
stop_point:SP_379,stop_point:SP_2536,2,180
stop_point:SP_379,stop_point:SP_3614,2,180
stop_point:SP_379,stop_point:SP_379,2,180
stop_point:SP_3790,stop_point:SP_3790,2,180
stop_point:SP_3791,stop_point:SP_3271,2,180
stop_point:SP_3791,stop_point:SP_3791,2,180
stop_point:SP_3792,stop_point:SP_3564,2,180
stop_point:SP_3792,stop_point:SP_3792,2,180
stop_point:SP_3794,stop_point:SP_3794,2,180
stop_point:SP_3794,stop_point:SP_3901,2,180
stop_point:SP_3795,stop_point:SP_1466,3,
stop_point:SP_3795,stop_point:SP_3795,3,
stop_point:SP_3796,stop_point:SP_1590,2,180
stop_point:SP_3796,stop_point:SP_3796,2,180
stop_point:SP_3796,stop_point:SP_5552,2,180
stop_point:SP_3796,stop_point:SP_5567,2,180
stop_point:SP_3797,stop_point:SP_2181,2,180
stop_point:SP_3797,stop_point:SP_221,2,180
stop_point:SP_3797,stop_point:SP_2236,2,180
stop_point:SP_3797,stop_point:SP_32,2,180
stop_point:SP_3797,stop_point:SP_3797,2,180
stop_point:SP_3797,stop_point:SP_3870,2,180
stop_point:SP_3797,stop_point:SP_3878,2,180
stop_point:SP_3797,stop_point:SP_858,2,180
stop_point:SP_3797,stop_point:SP_960,2,180
stop_point:SP_3798,stop_point:SP_1752,2,180
stop_point:SP_3798,stop_point:SP_3798,2,180
stop_point:SP_3799,stop_point:SP_3799,2,180
stop_point:SP_3799,stop_point:SP_3860,2,180
stop_point:SP_38,stop_point:SP_38,2,180
stop_point:SP_38,stop_point:SP_674,2,180
stop_point:SP_380,stop_point:SP_380,2,180
stop_point:SP_380,stop_point:SP_606,2,180
stop_point:SP_3800,stop_point:SP_1657,2,180
stop_point:SP_3800,stop_point:SP_3800,2,180
stop_point:SP_3802,stop_point:SP_3012,2,180
stop_point:SP_3802,stop_point:SP_3802,2,180
stop_point:SP_3803,stop_point:SP_2448,2,180
stop_point:SP_3803,stop_point:SP_3803,2,180
stop_point:SP_3806,stop_point:SP_1276,2,180
stop_point:SP_3806,stop_point:SP_3806,2,180
stop_point:SP_3807,stop_point:SP_3535,2,180
stop_point:SP_3807,stop_point:SP_3807,2,180
stop_point:SP_3809,stop_point:SP_1608,2,180
stop_point:SP_3809,stop_point:SP_3809,2,180
stop_point:SP_3810,stop_point:SP_1993,2,180
stop_point:SP_3810,stop_point:SP_3810,2,180
stop_point:SP_3811,stop_point:SP_1530,2,180
stop_point:SP_3811,stop_point:SP_3811,2,180
stop_point:SP_3812,stop_point:SP_3812,2,180
stop_point:SP_3812,stop_point:SP_442,2,180
stop_point:SP_3814,stop_point:SP_1924,2,180
stop_point:SP_3814,stop_point:SP_3814,2,180
stop_point:SP_3815,stop_point:SP_2481,2,180
stop_point:SP_3815,stop_point:SP_3815,2,180
stop_point:SP_3816,stop_point:SP_3375,2,180
stop_point:SP_3816,stop_point:SP_3816,2,180
stop_point:SP_3817,stop_point:SP_1881,2,180
stop_point:SP_3817,stop_point:SP_3817,2,180
stop_point:SP_382,stop_point:SP_382,2,180
stop_point:SP_382,stop_point:SP_69,2,180
stop_point:SP_3821,stop_point:SP_3821,2,180
stop_point:SP_3821,stop_point:SP_734,2,180
stop_point:SP_3822,stop_point:SP_2420,2,180
stop_point:SP_3822,stop_point:SP_3122,2,180
stop_point:SP_3822,stop_point:SP_3785,2,180
stop_point:SP_3822,stop_point:SP_3822,2,180
stop_point:SP_3824,stop_point:SP_3492,2,180
stop_point:SP_3824,stop_point:SP_3824,2,180
stop_point:SP_3826,stop_point:SP_1526,2,180
stop_point:SP_3826,stop_point:SP_3826,2,180
stop_point:SP_3829,stop_point:SP_3829,2,180
stop_point:SP_3829,stop_point:SP_4438,2,180
stop_point:SP_3830,stop_point:SP_2105,2,180
stop_point:SP_3830,stop_point:SP_3830,2,180
stop_point:SP_3831,stop_point:SP_1451,2,180
stop_point:SP_3831,stop_point:SP_3831,2,180
stop_point:SP_3832,stop_point:SP_3832,2,180
stop_point:SP_3833,stop_point:SP_1192,2,180
stop_point:SP_3833,stop_point:SP_3833,2,180
stop_point:SP_3834,stop_point:SP_3740,2,180
stop_point:SP_3834,stop_point:SP_3834,2,180
stop_point:SP_3835,stop_point:SP_1074,2,180
stop_point:SP_3835,stop_point:SP_3835,2,180
stop_point:SP_3836,stop_point:SP_1244,2,180
stop_point:SP_3836,stop_point:SP_1298,2,180
stop_point:SP_3836,stop_point:SP_3383,2,180
stop_point:SP_3836,stop_point:SP_3836,2,180
stop_point:SP_3838,stop_point:SP_1716,2,180
stop_point:SP_3838,stop_point:SP_3838,2,180
stop_point:SP_3839,stop_point:SP_135,2,180
stop_point:SP_3839,stop_point:SP_3839,2,180
stop_point:SP_3843,stop_point:SP_3843,2,180
stop_point:SP_3844,stop_point:SP_2969,2,180
stop_point:SP_3844,stop_point:SP_3844,2,180
stop_point:SP_3845,stop_point:SP_2502,2,180
stop_point:SP_3845,stop_point:SP_3845,2,180
stop_point:SP_3846,stop_point:SP_2488,2,180
stop_point:SP_3846,stop_point:SP_3846,2,180
stop_point:SP_3847,stop_point:SP_3045,2,180
stop_point:SP_3847,stop_point:SP_3847,2,180
stop_point:SP_3848,stop_point:SP_1527,2,180
stop_point:SP_3848,stop_point:SP_3848,2,180
stop_point:SP_3848,stop_point:SP_5641,2,180
stop_point:SP_3848,stop_point:SP_5644,2,180
stop_point:SP_3849,stop_point:SP_1151,2,180
stop_point:SP_3849,stop_point:SP_3849,2,180
stop_point:SP_3850,stop_point:SP_3850,2,180
stop_point:SP_3850,stop_point:SP_523,2,180
stop_point:SP_3852,stop_point:SP_3852,2,180
stop_point:SP_3852,stop_point:SP_3853,2,180
stop_point:SP_3853,stop_point:SP_3852,2,180
stop_point:SP_3853,stop_point:SP_3853,2,180
stop_point:SP_3854,stop_point:SP_2576,2,180
stop_point:SP_3854,stop_point:SP_3854,2,180
stop_point:SP_3855,stop_point:SP_1100,2,180
stop_point:SP_3855,stop_point:SP_1998,2,180
stop_point:SP_3855,stop_point:SP_3741,2,180
stop_point:SP_3855,stop_point:SP_3855,2,180
stop_point:SP_3855,stop_point:SP_4792,2,180
stop_point:SP_3856,stop_point:SP_3856,2,180
stop_point:SP_3857,stop_point:SP_3075,2,180
stop_point:SP_3857,stop_point:SP_3857,2,180
stop_point:SP_386,stop_point:SP_1262,2,180
stop_point:SP_386,stop_point:SP_1313,2,180
stop_point:SP_386,stop_point:SP_2860,2,180
stop_point:SP_386,stop_point:SP_3305,2,180
stop_point:SP_386,stop_point:SP_3472,2,180
stop_point:SP_386,stop_point:SP_386,2,180
stop_point:SP_386,stop_point:SP_56,2,180
stop_point:SP_3860,stop_point:SP_3799,2,180
stop_point:SP_3860,stop_point:SP_3860,2,180
stop_point:SP_3861,stop_point:SP_1096,2,240
stop_point:SP_3861,stop_point:SP_3861,2,240
stop_point:SP_3862,stop_point:SP_3780,2,180
stop_point:SP_3862,stop_point:SP_3862,2,180
stop_point:SP_3863,stop_point:SP_1325,2,180
stop_point:SP_3863,stop_point:SP_3863,2,180
stop_point:SP_3864,stop_point:SP_2558,2,180
stop_point:SP_3864,stop_point:SP_3864,2,180
stop_point:SP_3865,stop_point:SP_2691,2,180
stop_point:SP_3865,stop_point:SP_3865,2,180
stop_point:SP_3867,stop_point:SP_145,2,180
stop_point:SP_3867,stop_point:SP_3867,2,180
stop_point:SP_3868,stop_point:SP_284,2,180
stop_point:SP_3868,stop_point:SP_3868,2,180
stop_point:SP_387,stop_point:SP_3445,2,180
stop_point:SP_387,stop_point:SP_387,2,180
stop_point:SP_3870,stop_point:SP_2181,2,180
stop_point:SP_3870,stop_point:SP_221,2,180
stop_point:SP_3870,stop_point:SP_2236,2,180
stop_point:SP_3870,stop_point:SP_32,2,180
stop_point:SP_3870,stop_point:SP_3797,2,180
stop_point:SP_3870,stop_point:SP_3870,2,180
stop_point:SP_3870,stop_point:SP_3878,2,180
stop_point:SP_3870,stop_point:SP_858,2,180
stop_point:SP_3870,stop_point:SP_960,2,180
stop_point:SP_3871,stop_point:SP_282,2,180
stop_point:SP_3871,stop_point:SP_3871,2,180
stop_point:SP_3872,stop_point:SP_3872,2,180
stop_point:SP_3872,stop_point:SP_4809,2,180
stop_point:SP_3873,stop_point:SP_1051,2,180
stop_point:SP_3873,stop_point:SP_3873,2,180
stop_point:SP_3873,stop_point:SP_3917,2,180
stop_point:SP_3874,stop_point:SP_3672,2,180
stop_point:SP_3874,stop_point:SP_3874,2,180
stop_point:SP_3876,stop_point:SP_2631,2,180
stop_point:SP_3876,stop_point:SP_3876,2,180
stop_point:SP_3876,stop_point:SP_3981,2,180
stop_point:SP_3877,stop_point:SP_2409,2,180
stop_point:SP_3877,stop_point:SP_3877,2,180
stop_point:SP_3878,stop_point:SP_2181,2,180
stop_point:SP_3878,stop_point:SP_221,2,180
stop_point:SP_3878,stop_point:SP_2236,2,180
stop_point:SP_3878,stop_point:SP_32,2,180
stop_point:SP_3878,stop_point:SP_3797,2,180
stop_point:SP_3878,stop_point:SP_3870,2,180
stop_point:SP_3878,stop_point:SP_3878,2,180
stop_point:SP_3878,stop_point:SP_858,2,180
stop_point:SP_3878,stop_point:SP_960,2,180
stop_point:SP_3879,stop_point:SP_3051,2,180
stop_point:SP_3879,stop_point:SP_3879,2,180
stop_point:SP_3880,stop_point:SP_2641,2,180
stop_point:SP_3880,stop_point:SP_3880,2,180
stop_point:SP_3881,stop_point:SP_1830,2,180
stop_point:SP_3881,stop_point:SP_3881,2,180
stop_point:SP_3882,stop_point:SP_3882,2,180
stop_point:SP_3884,stop_point:SP_2457,2,180
stop_point:SP_3884,stop_point:SP_3884,2,180
stop_point:SP_3886,stop_point:SP_100,2,180
stop_point:SP_3886,stop_point:SP_3886,2,180
stop_point:SP_3887,stop_point:SP_136,2,180
stop_point:SP_3887,stop_point:SP_3887,2,180
stop_point:SP_3888,stop_point:SP_1857,2,180
stop_point:SP_3888,stop_point:SP_3888,2,180
stop_point:SP_3889,stop_point:SP_3372,2,180
stop_point:SP_3889,stop_point:SP_3889,2,180
stop_point:SP_389,stop_point:SP_1318,2,180
stop_point:SP_389,stop_point:SP_389,2,180
stop_point:SP_3890,stop_point:SP_3890,2,180
stop_point:SP_3890,stop_point:SP_875,2,180
stop_point:SP_3891,stop_point:SP_2539,2,180
stop_point:SP_3891,stop_point:SP_3891,2,180
stop_point:SP_3892,stop_point:SP_3892,2,180
stop_point:SP_3892,stop_point:SP_4872,2,180
stop_point:SP_3893,stop_point:SP_1795,2,180
stop_point:SP_3893,stop_point:SP_3893,2,180
stop_point:SP_3895,stop_point:SP_1802,2,180
stop_point:SP_3895,stop_point:SP_3895,2,180
stop_point:SP_3896,stop_point:SP_3896,2,180
stop_point:SP_3898,stop_point:SP_2125,2,180
stop_point:SP_3898,stop_point:SP_3898,2,180
stop_point:SP_3899,stop_point:SP_127,2,180
stop_point:SP_3899,stop_point:SP_2041,2,180
stop_point:SP_3899,stop_point:SP_3899,2,180
stop_point:SP_39,stop_point:SP_1635,2,180
stop_point:SP_39,stop_point:SP_1778,2,180
stop_point:SP_39,stop_point:SP_1882,2,180
stop_point:SP_39,stop_point:SP_201,2,180
stop_point:SP_39,stop_point:SP_2021,2,180
stop_point:SP_39,stop_point:SP_2373,2,180
stop_point:SP_39,stop_point:SP_2676,2,180
stop_point:SP_39,stop_point:SP_39,2,180
stop_point:SP_39,stop_point:SP_5133,2,180
stop_point:SP_39,stop_point:SP_5357,2,180
stop_point:SP_39,stop_point:SP_631,2,180
stop_point:SP_39,stop_point:SP_940,2,180
stop_point:SP_39,stop_point:SP_962,2,180
stop_point:SP_390,stop_point:SP_2327,2,180
stop_point:SP_390,stop_point:SP_390,2,180
stop_point:SP_3901,stop_point:SP_3794,2,180
stop_point:SP_3901,stop_point:SP_3901,2,180
stop_point:SP_3902,stop_point:SP_3528,2,180
stop_point:SP_3902,stop_point:SP_3902,2,180
stop_point:SP_3903,stop_point:SP_3903,2,180
stop_point:SP_3904,stop_point:SP_1974,2,180
stop_point:SP_3904,stop_point:SP_3904,2,180
stop_point:SP_3905,stop_point:SP_1458,2,180
stop_point:SP_3905,stop_point:SP_3905,2,180
stop_point:SP_3906,stop_point:SP_3906,2,180
stop_point:SP_3906,stop_point:SP_825,2,180
stop_point:SP_3907,stop_point:SP_1623,2,180
stop_point:SP_3907,stop_point:SP_3907,2,180
stop_point:SP_3909,stop_point:SP_2515,2,180
stop_point:SP_3909,stop_point:SP_3909,2,180
stop_point:SP_391,stop_point:SP_391,2,180
stop_point:SP_391,stop_point:SP_572,2,180
stop_point:SP_3910,stop_point:SP_1598,2,180
stop_point:SP_3910,stop_point:SP_3910,2,180
stop_point:SP_3911,stop_point:SP_1014,2,180
stop_point:SP_3911,stop_point:SP_3911,2,180
stop_point:SP_3912,stop_point:SP_3583,2,180
stop_point:SP_3912,stop_point:SP_3912,2,180
stop_point:SP_3913,stop_point:SP_3913,2,180
stop_point:SP_3914,stop_point:SP_2328,2,180
stop_point:SP_3914,stop_point:SP_3914,2,180
stop_point:SP_3915,stop_point:SP_3422,2,180
stop_point:SP_3915,stop_point:SP_3915,2,180
stop_point:SP_3917,stop_point:SP_1051,2,180
stop_point:SP_3917,stop_point:SP_3873,2,180
stop_point:SP_3917,stop_point:SP_3917,2,180
stop_point:SP_3918,stop_point:SP_2602,3,
stop_point:SP_3918,stop_point:SP_3918,3,
stop_point:SP_392,stop_point:SP_392,2,180
stop_point:SP_392,stop_point:SP_509,2,180
stop_point:SP_3920,stop_point:SP_1963,2,180
stop_point:SP_3920,stop_point:SP_3920,2,180
stop_point:SP_3921,stop_point:SP_2084,2,180
stop_point:SP_3921,stop_point:SP_2397,2,180
stop_point:SP_3921,stop_point:SP_3548,2,180
stop_point:SP_3921,stop_point:SP_3921,2,180
stop_point:SP_3921,stop_point:SP_4943,2,180
stop_point:SP_3921,stop_point:SP_4946,2,180
stop_point:SP_3922,stop_point:SP_2023,2,180
